54*4+1,217
54*4+2,218
54*4+3,219
54*4+4,220
54*4+5,221
54*4+6,222
54*4+7,223
54*4+8,224
54*4+9,225
54*4+0,216
54*4-1,215
54*4-2,214
54*4-3,213
54*4-4,212
54*4-5,211
54*4-6,210
54*4-7,209
54*4-8,208
54*4-9,207
54*4-0,216
54*5/1,270
54*5/2,135
54*5/3,90
54*5/5,54
54*5/6,45
54*5/9,30
54*5*1,270
54*5*2,540
54*5*3,810
54*5*4,1080
54*5*5,1350
54*5*6,1620
54*5*7,1890
54*5*8,2160
54*5*9,2430
54*5+1,271
54*5+2,272
54*5+3,273
54*5+4,274
54*5+5,275
54*5+6,276
54*5+7,277
54*5+8,278
54*5+9,279
54*5+0,270
54*5-1,269
54*5-2,268
54*5-3,267
54*5-4,266
54*5-5,265
54*5-6,264
54*5-7,263
54*5-8,262
54*5-9,261
54*5-0,270
54*6/1,324
54*6/2,162
54*6/3,108
54*6/4,81
54*6/6,54
54*6/9,36
54*6*1,324
54*6*2,648
54*6*3,972
54*6*4,1296
54*6*5,1620
54*6*6,1944
54*6*7,2268
54*6*8,2592
54*6*9,2916
54*6+1,325
54*6+2,326
54*6+3,327
54*6+4,328
54*6+5,329
54*6+6,330
54*6+7,331
54*6+8,332
54*6+9,333
54*6+0,324
54*6-1,323
54*6-2,322
54*6-3,321
54*6-4,320
54*6-5,319
54*6-6,318
54*6-7,317
54*6-8,316
54*6-9,315
54*6-0,324
54*7/1,378
54*7/2,189
54*7/3,126
54*7/6,63
54*7/7,54
54*7/9,42
54*7*1,378
54*7*2,756
54*7*3,1134
54*7*4,1512
54*7*5,1890
54*7*6,2268
54*7*7,2646
54*7*8,3024
54*7*9,3402
54*7+1,379
54*7+2,380
54*7+3,381
54*7+4,382
54*7+5,383
54*7+6,384
54*7+7,385
54*7+8,386
54*7+9,387
54*7+0,378
54*7-1,377
54*7-2,376
54*7-3,375
54*7-4,374
54*7-5,373
54*7-6,372
54*7-7,371
54*7-8,370
54*7-9,369
54*7-0,378
54*8/1,432
54*8/2,216
54*8/3,144
54*8/4,108
54*8/6,72
54*8/8,54
54*8/9,48
54*8*1,432
54*8*2,864
54*8*3,1296
54*8*4,1728
54*8*5,2160
54*8*6,2592
54*8*7,3024
54*8*8,3456
54*8*9,3888
54*8+1,433
54*8+2,434
54*8+3,435
54*8+4,436
54*8+5,437
54*8+6,438
54*8+7,439
54*8+8,440
54*8+9,441
54*8+0,432
54*8-1,431
54*8-2,430
54*8-3,429
54*8-4,428
54*8-5,427
54*8-6,426
54*8-7,425
54*8-8,424
54*8-9,423
54*8-0,432
54*9/1,486
54*9/2,243
54*9/3,162
54*9/6,81
54*9/9,54
54*9*1,486
54*9*2,972
54*9*3,1458
54*9*4,1944
54*9*5,2430
54*9*6,2916
54*9*7,3402
54*9*8,3888
54*9*9,4374
54*9+1,487
54*9+2,488
54*9+3,489
54*9+4,490
54*9+5,491
54*9+6,492
54*9+7,493
54*9+8,494
54*9+9,495
54*9+0,486
54*9-1,485
54*9-2,484
54*9-3,483
54*9-4,482
54*9-5,481
54*9-6,480
54*9-7,479
54*9-8,478
54*9-9,477
54*9-0,486
54*0+1,1
54*0+2,2
54*0+3,3
54*0+4,4
54*0+5,5
54*0+6,6
54*0+7,7
54*0+8,8
54*0+9,9
54*0-1,-1
54*0-2,-2
54*0-3,-3
54*0-4,-4
54*0-5,-5
54*0-6,-6
54*0-7,-7
54*0-8,-8
54*0-9,-9
54+1/1,55
54+1*1,55
54+1*2,56
54+1*3,57
54+1*4,58
54+1*5,59
54+1*6,60
54+1*7,61
54+1*8,62
54+1*9,63
54+1*0,54
54+1+1,56
54+1+2,57
54+1+3,58
54+1+4,59
54+1+5,60
54+1+6,61
54+1+7,62
54+1+8,63
54+1+9,64
54+1+0,55
54+1-1,54
54+1-2,53
54+1-3,52
54+1-4,51
54+1-5,50
54+1-6,49
54+1-7,48
54+1-8,47
54+1-9,46
54+1-0,55
54+2/1,56
54+2/2,55
54+2*1,56
54+2*2,58
54+2*3,60
54+2*4,62
54+2*5,64
54+2*6,66
54+2*7,68
54+2*8,70
54+2*9,72
54+2*0,54
54+2+1,57
54+2+2,58
54+2+3,59
54+2+4,60
54+2+5,61
54+2+6,62
54+2+7,63
54+2+8,64
54+2+9,65
54+2+0,56
54+2-1,55
54+2-2,54
54+2-3,53
54+2-4,52
54+2-5,51
54+2-6,50
54+2-7,49
54+2-8,48
54+2-9,47
54+2-0,56
54+3/1,57
54+3/3,55
54+3*1,57
54+3*2,60
54+3*3,63
54+3*4,66
54+3*5,69
54+3*6,72
54+3*7,75
54+3*8,78
54+3*9,81
54+3*0,54
54+3+1,58
54+3+2,59
54+3+3,60
54+3+4,61
54+3+5,62
54+3+6,63
54+3+7,64
54+3+8,65
54+3+9,66
54+3+0,57
54+3-1,56
54+3-2,55
54+3-3,54
54+3-4,53
54+3-5,52
54+3-6,51
54+3-7,50
54+3-8,49
54+3-9,48
54+3-0,57
54+4/1,58
54+4/2,56
54+4/4,55
54+4*1,58
54+4*2,62
54+4*3,66
54+4*4,70
54+4*5,74
54+4*6,78
54+4*7,82
54+4*8,86
54+4*9,90
54+4*0,54
54+4+1,59
54+4+2,60
54+4+3,61
54+4+4,62
54+4+5,63
54+4+6,64
54+4+7,65
54+4+8,66
54+4+9,67
54+4+0,58
54+4-1,57
54+4-2,56
54+4-3,55
54+4-4,54
54+4-5,53
54+4-6,52
54+4-7,51
54+4-8,50
54+4-9,49
54+4-0,58
54+5/1,59
54+5/5,55
54+5*1,59
54+5*2,64
54+5*3,69
54+5*4,74
54+5*5,79
54+5*6,84
54+5*7,89
54+5*8,94
54+5*9,99
54+5*0,54
54+5+1,60
54+5+2,61
54+5+3,62
54+5+4,63
54+5+5,64
54+5+6,65
54+5+7,66
54+5+8,67
54+5+9,68
54+5+0,59
54+5-1,58
54+5-2,57
54+5-3,56
54+5-4,55
54+5-5,54
54+5-6,53
54+5-7,52
54+5-8,51
54+5-9,50
54+5-0,59
54+6/1,60
54+6/2,57
54+6/3,56
54+6/6,55
54+6*1,60
54+6*2,66
54+6*3,72
54+6*4,78
54+6*5,84
54+6*6,90
54+6*7,96
54+6*8,102
54+6*9,108
54+6*0,54
54+6+1,61
54+6+2,62
54+6+3,63
54+6+4,64
54+6+5,65
54+6+6,66
54+6+7,67
54+6+8,68
54+6+9,69
54+6+0,60
54+6-1,59
54+6-2,58
54+6-3,57
54+6-4,56
54+6-5,55
54+6-6,54
54+6-7,53
54+6-8,52
54+6-9,51
54+6-0,60
54+7/1,61
54+7/7,55
54+7*1,61
54+7*2,68
54+7*3,75
54+7*4,82
54+7*5,89
54+7*6,96
54+7*7,103
54+7*8,110
54+7*9,117
54+7*0,54
54+7+1,62
54+7+2,63
54+7+3,64
54+7+4,65
54+7+5,66
54+7+6,67
54+7+7,68
54+7+8,69
54+7+9,70
54+7+0,61
54+7-1,60
54+7-2,59
54+7-3,58
54+7-4,57
54+7-5,56
54+7-6,55
54+7-7,54
54+7-8,53
54+7-9,52
54+7-0,61
54+8/1,62
54+8/2,58
54+8/4,56
54+8/8,55
54+8*1,62
54+8*2,70
54+8*3,78
54+8*4,86
54+8*5,94
54+8*6,102
54+8*7,110
54+8*8,118
54+8*9,126
54+8*0,54
54+8+1,63
54+8+2,64
54+8+3,65
54+8+4,66
54+8+5,67
54+8+6,68
54+8+7,69
54+8+8,70
54+8+9,71
54+8+0,62
54+8-1,61
54+8-2,60
54+8-3,59
54+8-4,58
54+8-5,57
54+8-6,56
54+8-7,55
54+8-8,54
54+8-9,53
54+8-0,62
54+9/1,63
54+9/3,57
54+9/9,55
54+9*1,63
54+9*2,72
54+9*3,81
54+9*4,90
54+9*5,99
54+9*6,108
54+9*7,117
54+9*8,126
54+9*9,135
54+9*0,54
54+9+1,64
54+9+2,65
54+9+3,66
54+9+4,67
54+9+5,68
54+9+6,69
54+9+7,70
54+9+8,71
54+9+9,72
54+9+0,63
54+9-1,62
54+9-2,61
54+9-3,60
54+9-4,59
54+9-5,58
54+9-6,57
54+9-7,56
54+9-8,55
54+9-9,54
54+9-0,63
54+0/1,54
54+0/2,54
54+0/3,54
54+0/4,54
54+0/5,54
54+0/6,54
54+0/7,54
54+0/8,54
54+0/9,54
54+0*1,54
54+0*2,54
54+0*3,54
54+0*4,54
54+0*5,54
54+0*6,54
54+0*7,54
54+0*8,54
54+0*9,54
54+0*0,54
54+0+1,55
54+0+2,56
54+0+3,57
54+0+4,58
54+0+5,59
54+0+6,60
54+0+7,61
54+0+8,62
54+0+9,63
54+0+0,54
54+0-1,53
54+0-2,52
54+0-3,51
54+0-4,50
54+0-5,49
54+0-6,48
54+0-7,47
54+0-8,46
54+0-9,45
54+0-0,54
54-1/1,53
54-1*1,53
54-1*2,52
54-1*3,51
54-1*4,50
54-1*5,49
54-1*6,48
54-1*7,47
54-1*8,46
54-1*9,45
54-1*0,54
54-1+1,54
54-1+2,55
54-1+3,56
54-1+4,57
54-1+5,58
54-1+6,59
54-1+7,60
54-1+8,61
54-1+9,62
54-1+0,53
54-1-1,52
54-1-2,51
54-1-3,50
54-1-4,49
54-1-5,48
54-1-6,47
54-1-7,46
54-1-8,45
54-1-9,44
54-1-0,53
54-2/1,52
54-2/2,53
54-2*1,52
54-2*2,50
54-2*3,48
54-2*4,46
54-2*5,44
54-2*6,42
54-2*7,40
54-2*8,38
54-2*9,36
54-2*0,54
54-2+1,53
54-2+2,54
54-2+3,55
54-2+4,56
54-2+5,57
54-2+6,58
54-2+7,59
54-2+8,60
54-2+9,61
54-2+0,52
54-2-1,51
54-2-2,50
54-2-3,49
54-2-4,48
54-2-5,47
54-2-6,46
54-2-7,45
54-2-8,44
54-2-9,43
54-2-0,52
54-3/1,51
54-3/3,53
54-3*1,51
54-3*2,48
54-3*3,45
54-3*4,42
54-3*5,39
54-3*6,36
54-3*7,33
54-3*8,30
54-3*9,27
54-3*0,54
54-3+1,52
54-3+2,53
54-3+3,54
54-3+4,55
54-3+5,56
54-3+6,57
54-3+7,58
54-3+8,59
54-3+9,60
54-3+0,51
54-3-1,50
54-3-2,49
54-3-3,48
54-3-4,47
54-3-5,46
54-3-6,45
54-3-7,44
54-3-8,43
54-3-9,42
54-3-0,51
54-4/1,50
54-4/2,52
54-4/4,53
54-4*1,50
54-4*2,46
54-4*3,42
54-4*4,38
54-4*5,34
54-4*6,30
54-4*7,26
54-4*8,22
54-4*9,18
54-4*0,54
54-4+1,51
54-4+2,52
54-4+3,53
54-4+4,54
54-4+5,55
54-4+6,56
54-4+7,57
54-4+8,58
54-4+9,59
54-4+0,50
54-4-1,49
54-4-2,48
54-4-3,47
54-4-4,46
54-4-5,45
54-4-6,44
54-4-7,43
54-4-8,42
54-4-9,41
54-4-0,50
54-5/1,49
54-5/5,53
54-5*1,49
54-5*2,44
54-5*3,39
54-5*4,34
54-5*5,29
54-5*6,24
54-5*7,19
54-5*8,14
54-5*9,9
54-5*0,54
54-5+1,50
54-5+2,51
54-5+3,52
54-5+4,53
54-5+5,54
54-5+6,55
54-5+7,56
54-5+8,57
54-5+9,58
54-5+0,49
54-5-1,48
54-5-2,47
54-5-3,46
54-5-4,45
54-5-5,44
54-5-6,43
54-5-7,42
54-5-8,41
54-5-9,40
54-5-0,49
54-6/1,48
54-6/2,51
54-6/3,52
54-6/6,53
54-6*1,48
54-6*2,42
54-6*3,36
54-6*4,30
54-6*5,24
54-6*6,18
54-6*7,12
54-6*8,6
54-6*0,54
54-6+1,49
54-6+2,50
54-6+3,51
54-6+4,52
54-6+5,53
54-6+6,54
54-6+7,55
54-6+8,56
54-6+9,57
54-6+0,48
54-6-1,47
54-6-2,46
54-6-3,45
54-6-4,44
54-6-5,43
54-6-6,42
54-6-7,41
54-6-8,40
54-6-9,39
54-6-0,48
54-7/1,47
54-7/7,53
54-7*1,47
54-7*2,40
54-7*3,33
54-7*4,26
54-7*5,19
54-7*6,12
54-7*7,5
54-7*8,-2
54-7*9,-9
54-7*0,54
54-7+1,48
54-7+2,49
54-7+3,50
54-7+4,51
54-7+5,52
54-7+6,53
54-7+7,54
54-7+8,55
54-7+9,56
54-7+0,47
54-7-1,46
54-7-2,45
54-7-3,44
54-7-4,43
54-7-5,42
54-7-6,41
54-7-7,40
54-7-8,39
54-7-9,38
54-7-0,47
54-8/1,46
54-8/2,50
54-8/4,52
54-8/8,53
54-8*1,46
54-8*2,38
54-8*3,30
54-8*4,22
54-8*5,14
54-8*6,6
54-8*7,-2
54-8*8,-10
54-8*9,-18
54-8*0,54
54-8+1,47
54-8+2,48
54-8+3,49
54-8+4,50
54-8+5,51
54-8+6,52
54-8+7,53
54-8+8,54
54-8+9,55
54-8+0,46
54-8-1,45
54-8-2,44
54-8-3,43
54-8-4,42
54-8-5,41
54-8-6,40
54-8-7,39
54-8-8,38
54-8-9,37
54-8-0,46
54-9/1,45
54-9/3,51
54-9/9,53
54-9*1,45
54-9*2,36
54-9*3,27
54-9*4,18
54-9*5,9
54-9*7,-9
54-9*8,-18
54-9*9,-27
54-9*0,54
54-9+1,46
54-9+2,47
54-9+3,48
54-9+4,49
54-9+5,50
54-9+6,51
54-9+7,52
54-9+8,53
54-9+9,54
54-9+0,45
54-9-1,44
54-9-2,43
54-9-3,42
54-9-4,41
54-9-5,40
54-9-6,39
54-9-7,38
54-9-8,37
54-9-9,36
54-9-0,45
54-0/1,54
54-0/2,54
54-0/3,54
54-0/4,54
54-0/5,54
54-0/6,54
54-0/7,54
54-0/8,54
54-0/9,54
54-0*1,54
54-0*2,54
54-0*3,54
54-0*4,54
54-0*5,54
54-0*6,54
54-0*7,54
54-0*8,54
54-0*9,54
54-0*0,54
54-0+1,55
54-0+2,56
54-0+3,57
54-0+4,58
54-0+5,59
54-0+6,60
54-0+7,61
54-0+8,62
54-0+9,63
54-0+0,54
54-0-1,53
54-0-2,52
54-0-3,51
54-0-4,50
54-0-5,49
54-0-6,48
54-0-7,47
54-0-8,46
54-0-9,45
54-0-0,54
55/1/1,55
55/1/5,11
55/1*1,55
55/1*2,110
55/1*3,165
55/1*4,220
55/1*5,275
55/1*6,330
55/1*7,385
55/1*8,440
55/1*9,495
55/1+1,56
55/1+2,57
55/1+3,58
55/1+4,59
55/1+5,60
55/1+6,61
55/1+7,62
55/1+8,63
55/1+9,64
55/1+0,55
55/1-1,54
55/1-2,53
55/1-3,52
55/1-4,51
55/1-5,50
55/1-6,49
55/1-7,48
55/1-8,47
55/1-9,46
55/1-0,55
55/5/1,11
55/5*1,11
55/5*2,22
55/5*3,33
55/5*4,44
55/5*5,55
55/5*6,66
55/5*7,77
55/5*8,88
55/5*9,99
55/5+1,12
55/5+2,13
55/5+3,14
55/5+4,15
55/5+5,16
55/5+6,17
55/5+7,18
55/5+8,19
55/5+9,20
55/5+0,11
55/5-1,10
55/5-2,9
55/5-3,8
55/5-4,7
55/5-5,6
55/5-6,5
55/5-7,4
55/5-8,3
55/5-9,2
55/5-0,11
55*1/1,55
55*1/5,11
55*1*1,55
55*1*2,110
55*1*3,165
55*1*4,220
55*1*5,275
55*1*6,330
55*1*7,385
55*1*8,440
55*1*9,495
55*1+1,56
55*1+2,57
55*1+3,58
55*1+4,59
55*1+5,60
55*1+6,61
55*1+7,62
55*1+8,63
55*1+9,64
55*1+0,55
55*1-1,54
55*1-2,53
55*1-3,52
55*1-4,51
55*1-5,50
55*1-6,49
55*1-7,48
55*1-8,47
55*1-9,46
55*1-0,55
55*2/1,110
55*2/2,55
55*2/5,22
55*2*1,110
55*2*2,220
55*2*3,330
55*2*4,440
55*2*5,550
55*2*6,660
55*2*7,770
55*2*8,880
55*2*9,990
55*2+1,111
55*2+2,112
55*2+3,113
55*2+4,114
55*2+5,115
55*2+6,116
55*2+7,117
55*2+8,118
55*2+9,119
55*2+0,110
55*2-1,109
55*2-2,108
55*2-3,107
55*2-4,106
55*2-5,105
55*2-6,104
55*2-7,103
55*2-8,102
55*2-9,101
55*2-0,110
55*3/1,165
55*3/3,55
55*3/5,33
55*3*1,165
55*3*2,330
55*3*3,495
55*3*4,660
55*3*5,825
55*3*6,990
55*3*7,1155
55*3*8,1320
55*3*9,1485
55*3+1,166
55*3+2,167
55*3+3,168
55*3+4,169
55*3+5,170
55*3+6,171
55*3+7,172
55*3+8,173
55*3+9,174
55*3+0,165
55*3-1,164
55*3-2,163
55*3-3,162
55*3-4,161
55*3-5,160
55*3-6,159
55*3-7,158
55*3-8,157
55*3-9,156
55*3-0,165
55*4/1,220
55*4/2,110
55*4/4,55
55*4/5,44
55*4*1,220
55*4*2,440
55*4*3,660
55*4*4,880
55*4*5,1100
55*4*6,1320
55*4*7,1540
55*4*8,1760
55*4*9,1980
55*4+1,221
55*4+2,222
55*4+3,223
55*4+4,224
55*4+5,225
55*4+6,226
55*4+7,227
55*4+8,228
55*4+9,229
55*4+0,220
55*4-1,219
55*4-2,218
55*4-3,217
55*4-4,216
55*4-5,215
55*4-6,214
55*4-7,213
55*4-8,212
55*4-9,211
55*4-0,220
55*5/1,275
55*5/5,55
55*5*1,275
55*5*2,550
55*5*3,825
55*5*4,1100
55*5*5,1375
55*5*6,1650
55*5*7,1925
55*5*8,2200
55*5*9,2475
55*5+1,276
55*5+2,277
55*5+3,278
55*5+4,279
55*5+5,280
55*5+6,281
55*5+7,282
55*5+8,283
55*5+9,284
55*5+0,275
55*5-1,274
55*5-2,273
55*5-3,272
55*5-4,271
55*5-5,270
55*5-6,269
55*5-7,268
55*5-8,267
55*5-9,266
55*5-0,275
55*6/1,330
55*6/2,165
55*6/3,110
55*6/5,66
55*6/6,55
55*6*1,330
55*6*2,660
55*6*3,990
55*6*4,1320
55*6*5,1650
55*6*6,1980
55*6*7,2310
55*6*8,2640
55*6*9,2970
55*6+1,331
55*6+2,332
55*6+3,333
55*6+4,334
55*6+5,335
55*6+6,336
55*6+7,337
55*6+8,338
55*6+9,339
55*6+0,330
55*6-1,329
55*6-2,328
55*6-3,327
55*6-4,326
55*6-5,325
55*6-6,324
55*6-7,323
55*6-8,322
55*6-9,321
55*6-0,330
55*7/1,385
55*7/5,77
55*7/7,55
55*7*1,385
55*7*2,770
55*7*3,1155
55*7*4,1540
55*7*5,1925
55*7*6,2310
55*7*7,2695
55*7*8,3080
55*7*9,3465
55*7+1,386
55*7+2,387
55*7+3,388
55*7+4,389
55*7+5,390
55*7+6,391
55*7+7,392
55*7+8,393
55*7+9,394
55*7+0,385
55*7-1,384
55*7-2,383
55*7-3,382
55*7-4,381
55*7-5,380
55*7-6,379
55*7-7,378
55*7-8,377
55*7-9,376
55*7-0,385
55*8/1,440
55*8/2,220
55*8/4,110
55*8/5,88
55*8/8,55
55*8*1,440
55*8*2,880
55*8*3,1320
55*8*4,1760
55*8*5,2200
55*8*6,2640
55*8*7,3080
55*8*8,3520
55*8*9,3960
55*8+1,441
55*8+2,442
55*8+3,443
55*8+4,444
55*8+5,445
55*8+6,446
55*8+7,447
55*8+8,448
55*8+9,449
55*8+0,440
55*8-1,439
55*8-2,438
55*8-3,437
55*8-4,436
55*8-5,435
55*8-6,434
55*8-7,433
55*8-8,432
55*8-9,431
55*8-0,440
55*9/1,495
55*9/3,165
55*9/5,99
55*9/9,55
55*9*1,495
55*9*2,990
55*9*3,1485
55*9*4,1980
55*9*5,2475
55*9*6,2970
55*9*7,3465
55*9*8,3960
55*9*9,4455
55*9+1,496
55*9+2,497
55*9+3,498
55*9+4,499
55*9+5,500
55*9+6,501
55*9+7,502
55*9+8,503
55*9+9,504
55*9+0,495
55*9-1,494
55*9-2,493
55*9-3,492
55*9-4,491
55*9-5,490
55*9-6,489
55*9-7,488
55*9-8,487
55*9-9,486
55*9-0,495
55*0+1,1
55*0+2,2
55*0+3,3
55*0+4,4
55*0+5,5
55*0+6,6
55*0+7,7
55*0+8,8
55*0+9,9
55*0-1,-1
55*0-2,-2
55*0-3,-3
55*0-4,-4
55*0-5,-5
55*0-6,-6
55*0-7,-7
55*0-8,-8
55*0-9,-9
55+1/1,56
55+1*1,56
55+1*2,57
55+1*3,58
55+1*4,59
55+1*5,60
55+1*6,61
55+1*7,62
55+1*8,63
55+1*9,64
55+1*0,55
55+1+1,57
55+1+2,58
55+1+3,59
55+1+4,60
55+1+5,61
55+1+6,62
55+1+7,63
55+1+8,64
55+1+9,65
55+1+0,56
55+1-1,55
55+1-2,54
55+1-3,53
55+1-4,52
55+1-5,51
55+1-6,50
55+1-7,49
55+1-8,48
55+1-9,47
55+1-0,56
55+2/1,57
55+2/2,56
55+2*1,57
55+2*2,59
55+2*3,61
55+2*4,63
55+2*5,65
55+2*6,67
55+2*7,69
55+2*8,71
55+2*9,73
55+2*0,55
55+2+1,58
55+2+2,59
55+2+3,60
55+2+4,61
55+2+5,62
55+2+6,63
55+2+7,64
55+2+8,65
55+2+9,66
55+2+0,57
55+2-1,56
55+2-2,55
55+2-3,54
55+2-4,53
55+2-5,52
55+2-6,51
55+2-7,50
55+2-8,49
55+2-9,48
55+2-0,57
55+3/1,58
55+3/3,56
55+3*1,58
55+3*2,61
55+3*3,64
55+3*4,67
55+3*5,70
55+3*6,73
55+3*7,76
55+3*8,79
55+3*9,82
55+3*0,55
55+3+1,59
55+3+2,60
55+3+3,61
55+3+4,62
55+3+5,63
55+3+6,64
55+3+7,65
55+3+8,66
55+3+9,67
55+3+0,58
55+3-1,57
55+3-2,56
55+3-3,55
55+3-4,54
55+3-5,53
55+3-6,52
55+3-7,51
55+3-8,50
55+3-9,49
55+3-0,58
55+4/1,59
55+4/2,57
55+4/4,56
55+4*1,59
55+4*2,63
55+4*3,67
55+4*4,71
55+4*5,75
55+4*6,79
55+4*7,83
55+4*8,87
55+4*9,91
55+4*0,55
55+4+1,60
55+4+2,61
55+4+3,62
55+4+4,63
55+4+5,64
55+4+6,65
55+4+7,66
55+4+8,67
55+4+9,68
55+4+0,59
55+4-1,58
55+4-2,57
55+4-3,56
55+4-4,55
55+4-5,54
55+4-6,53
55+4-7,52
55+4-8,51
55+4-9,50
55+4-0,59
55+5/1,60
55+5/5,56
55+5*1,60
55+5*2,65
55+5*3,70
55+5*4,75
55+5*5,80
55+5*6,85
55+5*7,90
55+5*8,95
55+5*9,100
55+5*0,55
55+5+1,61
55+5+2,62
55+5+3,63
55+5+4,64
55+5+5,65
55+5+6,66
55+5+7,67
55+5+8,68
55+5+9,69
55+5+0,60
55+5-1,59
55+5-2,58
55+5-3,57
55+5-4,56
55+5-5,55
55+5-6,54
55+5-7,53
55+5-8,52
55+5-9,51
55+5-0,60
55+6/1,61
55+6/2,58
55+6/3,57
55+6/6,56
55+6*1,61
55+6*2,67
55+6*3,73
55+6*4,79
55+6*5,85
55+6*6,91
55+6*7,97
55+6*8,103
55+6*9,109
55+6*0,55
55+6+1,62
55+6+2,63
55+6+3,64
55+6+4,65
55+6+5,66
55+6+6,67
55+6+7,68
55+6+8,69
55+6+9,70
55+6+0,61
55+6-1,60
55+6-2,59
55+6-3,58
55+6-4,57
55+6-5,56
55+6-6,55
55+6-7,54
55+6-8,53
55+6-9,52
55+6-0,61
55+7/1,62
55+7/7,56
55+7*1,62
55+7*2,69
55+7*3,76
55+7*4,83
55+7*5,90
55+7*6,97
55+7*7,104
55+7*8,111
55+7*9,118
55+7*0,55
55+7+1,63
55+7+2,64
55+7+3,65
55+7+4,66
55+7+5,67
55+7+6,68
55+7+7,69
55+7+8,70
55+7+9,71
55+7+0,62
55+7-1,61
55+7-2,60
55+7-3,59
55+7-4,58
55+7-5,57
55+7-6,56
55+7-7,55
55+7-8,54
55+7-9,53
55+7-0,62
55+8/1,63
55+8/2,59
55+8/4,57
55+8/8,56
55+8*1,63
55+8*2,71
55+8*3,79
55+8*4,87
55+8*5,95
55+8*6,103
55+8*7,111
55+8*8,119
55+8*9,127
55+8*0,55
55+8+1,64
55+8+2,65
55+8+3,66
55+8+4,67
55+8+5,68
55+8+6,69
55+8+7,70
55+8+8,71
55+8+9,72
55+8+0,63
55+8-1,62
55+8-2,61
55+8-3,60
55+8-4,59
55+8-5,58
55+8-6,57
55+8-7,56
55+8-8,55
55+8-9,54
55+8-0,63
55+9/1,64
55+9/3,58
55+9/9,56
55+9*1,64
55+9*2,73
55+9*3,82
55+9*4,91
55+9*5,100
55+9*6,109
55+9*7,118
55+9*8,127
55+9*9,136
55+9*0,55
55+9+1,65
55+9+2,66
55+9+3,67
55+9+4,68
55+9+5,69
55+9+6,70
55+9+7,71
55+9+8,72
55+9+9,73
55+9+0,64
55+9-1,63
55+9-2,62
55+9-3,61
55+9-4,60
55+9-5,59
55+9-6,58
55+9-7,57
55+9-8,56
55+9-9,55
55+9-0,64
55+0/1,55
55+0/2,55
55+0/3,55
55+0/4,55
55+0/5,55
55+0/6,55
55+0/7,55
55+0/8,55
55+0/9,55
55+0*1,55
55+0*2,55
55+0*3,55
55+0*4,55
55+0*5,55
55+0*6,55
55+0*7,55
55+0*8,55
55+0*9,55
55+0*0,55
55+0+1,56
55+0+2,57
55+0+3,58
55+0+4,59
55+0+5,60
55+0+6,61
55+0+7,62
55+0+8,63
55+0+9,64
55+0+0,55
55+0-1,54
55+0-2,53
55+0-3,52
55+0-4,51
55+0-5,50
55+0-6,49
55+0-7,48
55+0-8,47
55+0-9,46
55+0-0,55
55-1/1,54
55-1*1,54
55-1*2,53
55-1*3,52
55-1*4,51
55-1*5,50
55-1*6,49
55-1*7,48
55-1*8,47
55-1*9,46
55-1*0,55
55-1+1,55
55-1+2,56
55-1+3,57
55-1+4,58
55-1+5,59
55-1+6,60
55-1+7,61
55-1+8,62
55-1+9,63
55-1+0,54
55-1-1,53
55-1-2,52
55-1-3,51
55-1-4,50
55-1-5,49
55-1-6,48
55-1-7,47
55-1-8,46
55-1-9,45
55-1-0,54
55-2/1,53
55-2/2,54
55-2*1,53
55-2*2,51
55-2*3,49
55-2*4,47
55-2*5,45
55-2*6,43
55-2*7,41
55-2*8,39
55-2*9,37
55-2*0,55
55-2+1,54
55-2+2,55
55-2+3,56
55-2+4,57
55-2+5,58
55-2+6,59
55-2+7,60
55-2+8,61
55-2+9,62
55-2+0,53
55-2-1,52
55-2-2,51
55-2-3,50
55-2-4,49
55-2-5,48
55-2-6,47
55-2-7,46
55-2-8,45
55-2-9,44
55-2-0,53
55-3/1,52
55-3/3,54
55-3*1,52
55-3*2,49
55-3*3,46
55-3*4,43
55-3*5,40
55-3*6,37
55-3*7,34
55-3*8,31
55-3*9,28
55-3*0,55
55-3+1,53
55-3+2,54
55-3+3,55
55-3+4,56
55-3+5,57
55-3+6,58
55-3+7,59
55-3+8,60
55-3+9,61
55-3+0,52
55-3-1,51
55-3-2,50
55-3-3,49
55-3-4,48
55-3-5,47
55-3-6,46
55-3-7,45
55-3-8,44
55-3-9,43
55-3-0,52
55-4/1,51
55-4/2,53
55-4/4,54
55-4*1,51
55-4*2,47
55-4*3,43
55-4*4,39
55-4*5,35
55-4*6,31
55-4*7,27
55-4*8,23
55-4*9,19
55-4*0,55
55-4+1,52
55-4+2,53
55-4+3,54
55-4+4,55
55-4+5,56
55-4+6,57
55-4+7,58
55-4+8,59
55-4+9,60
55-4+0,51
55-4-1,50
55-4-2,49
55-4-3,48
55-4-4,47
55-4-5,46
55-4-6,45
55-4-7,44
55-4-8,43
55-4-9,42
55-4-0,51
55-5/1,50
55-5/5,54
55-5*1,50
55-5*2,45
55-5*3,40
55-5*4,35
55-5*5,30
55-5*6,25
55-5*7,20
55-5*8,15
55-5*9,10
55-5*0,55
55-5+1,51
55-5+2,52
55-5+3,53
55-5+4,54
55-5+5,55
55-5+6,56
55-5+7,57
55-5+8,58
55-5+9,59
55-5+0,50
55-5-1,49
55-5-2,48
55-5-3,47
55-5-4,46
55-5-5,45
55-5-6,44
55-5-7,43
55-5-8,42
55-5-9,41
